date,IAK,IBB,IGV,IYT,KBE,VOX,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XRT
2022-03-04,78.1296,121.0934,65.658,61.3777,47.8119,110.9792,38.2806,63.7624,32.5929,34.7494,94.2351,72.5565,68.2071,31.3817,124.1592,82.9162,71.0481
2022-03-07,76.0638,119.1669,62.8384,58.8012,45.7964,106.9584,36.9533,61.6431,33.0738,33.48,91.71,69.9013,66.9665,31.7889,121.9949,78.8526,67.9137
2022-03-08,75.6673,118.8705,62.1845,58.692,46.0461,106.9488,36.7644,61.4896,33.5937,33.284,91.1468,69.5622,65.1595,31.2976,119.5027,79.0168,69.4291
2022-03-09,77.6684,122.763,65.202,59.9234,47.6514,110.3362,37.9027,63.3309,32.5669,34.5067,92.7989,72.3143,65.6,31.0762,121.7607,81.5584,70.794
2022-03-10,77.2811,121.5182,64.2102,60.3314,47.482,109.5109,38.0041,62.861,33.5634,34.2174,92.6768,71.0497,64.9797,31.2843,121.7138,82.1383,70.8222
2022-03-11,77.4102,119.1965,62.2485,59.8617,47.4284,107.275,37.723,61.7294,33.2948,33.9747,91.9353,69.7996,64.2246,31.178,120.805,80.5582,68.9302
2022-03-14,78.4247,118.1592,60.4468,59.1784,47.6514,105.7781,37.6677,61.0101,32.2983,34.404,92.245,68.5059,64.5662,31.1426,121.6576,79.215,68.149
2022-03-15,79.476,119.6707,61.9685,60.7751,47.7941,108.0235,38.1009,62.1801,31.1155,34.8894,93.7094,70.8074,66.0136,31.541,124.0842,81.8677,70.1539
2022-03-16,80.721,124.4524,64.5562,63.2734,49.2656,111.3534,38.7001,63.8967,30.9726,35.8694,94.9485,73.1089,66.0855,31.4835,125.5739,84.6606,72.8742
2022-03-17,81.7077,127.0705,66.0519,63.8143,48.7484,112.5817,39.4421,64.5871,32.0384,36.3174,96.1688,73.6273,66.544,31.6163,127.5601,86.0715,73.9567
2022-03-18,81.9844,129.412,67.9916,63.7289,48.6859,114.1651,39.6817,65.431,32.008,36.4014,96.5348,75.1341,66.6968,31.3463,128.3472,87.8835,74.9262
2022-03-21,82.8789,127.6731,67.3737,63.3327,48.4122,113.0999,40.0116,64.8186,33.2983,36.3658,96.7524,74.9914,66.7826,31.5557,128.2494,87.1474,73.2054
2022-03-22,83.7919,130.1035,69.0415,63.8713,49.2469,115.2206,40.229,66.03,33.0534,36.9562,97.2798,76.0691,67.2793,31.6003,128.2776,89.3106,74.864
2022-03-23,83.0357,126.8235,67.3357,63.0741,47.7301,113.8772,40.044,65.1263,33.622,36.2721,96.3474,74.8992,66.7375,31.6448,125.975,88.2024,73.2431
2022-03-24,84.0112,128.5817,68.5055,63.764,48.1519,115.5568,40.8489,66.1934,33.7051,36.5626,97.0821,76.8457,67.207,31.9702,127.4788,88.8896,74.0064
2022-03-25,85.4088,126.7325,67.6137,63.9947,48.9148,115.8451,41.3069,66.5107,34.4443,37.0311,97.6848,76.802,67.767,32.4336,128.0708,88.7347,73.0358
2022-03-28,85.1682,127.6324,69.1834,64.6918,48.5289,116.4504,41.1219,66.7222,33.5914,36.928,97.7131,77.7146,68.0469,32.6431,129.0013,91.1012,73.7143
2022-03-29,85.3533,131.2319,70.8512,65.6957,49.3187,118.4299,41.4688,67.8855,33.5039,37.0124,98.6172,79.365,68.652,32.9461,129.7625,92.6885,76.7959
2022-03-30,85.6309,129.5112,69.4974,65.2365,47.9634,117.4209,41.33,67.4048,33.8932,36.75,98.5042,78.3068,68.6971,33.2179,130.0163,91.2802,73.3939
2022-03-31,84.4277,128.8487,68.9775,64.2184,46.9851,115.355,40.7795,66.1261,33.4339,35.9067,96.9879,77.1467,68.5346,33.1823,128.7475,89.5284,71.1887
2022-04-01,85.2515,131.578,69.0955,61.7562,46.5633,116.2102,41.2097,66.6164,33.7051,35.813,96.2344,76.9185,69.2209,33.6458,129.7625,89.6397,71.0096
2022-04-04,83.9187,133.259,70.7812,61.573,46.3299,118.8239,41.219,68.4528,33.7488,35.6537,96.112,78.3796,69.0042,33.3873,128.6817,91.6529,72.8661
2022-04-05,83.9094,131.2022,68.9915,59.9102,45.7466,116.9693,40.8905,67.5779,33.2196,35.4288,94.7464,76.7292,69.0674,33.5967,128.9543,89.5042,71.4714
2022-04-06,84.3815,131.0044,66.8838,58.214,44.9657,114.8169,40.4187,66.3184,33.4164,35.1852,94.0117,74.9137,69.9434,34.2652,130.9185,87.22,70.2934
2022-04-07,84.3907,132.4185,67.1438,57.9642,44.4093,113.7888,40.6824,65.7416,33.8538,35.1477,94.3319,75.0303,70.7923,34.1805,133.4373,87.6652,70.6703
2022-04-08,85.0664,131.8548,66.1059,57.36,44.4452,113.3564,40.9322,65.4531,34.7854,35.5038,93.8045,73.9818,71.0903,34.2964,134.2362,86.857,71.5091
2022-04-11,84.9368,128.819,65.356,57.5456,44.5708,112.0688,40.7286,64.6071,33.7401,35.3445,93.5032,72.1178,70.8013,33.8285,131.567,85.2455,71.707
2022-04-12,84.4277,127.8302,64.8961,57.5574,44.1131,111.2424,40.7379,64.0783,34.2999,34.9603,93.3525,71.7974,70.8194,33.9577,130.2888,85.4343,71.1416
2022-04-13,84.5758,131.0242,66.3039,58.7041,44.7324,112.9048,41.3393,65.0205,34.8117,34.9603,94.2284,72.9527,71.2167,33.8909,130.9279,87.5587,72.7154
2022-04-14,84.437,129.4025,64.7001,58.8254,44.3105,111.0022,41.2005,63.9149,34.9254,34.5667,94.1248,71.1809,71.1986,33.9087,130.2982,86.3344,72.0745
2022-04-18,84.4277,125.6843,64.0182,58.2687,44.4811,110.3872,41.2375,63.7034,35.4371,34.7729,93.7951,71.4139,70.6117,33.726,128.8603,86.5957,71.4526
2022-04-19,84.4648,126.8908,65.738,59.7318,45.8363,112.7702,41.6261,64.9724,35.1485,35.2508,95.4998,72.7537,71.6863,33.9443,130.0915,89.1073,74.129
2022-04-20,85.6772,127.5632,64.7581,60.0815,46.1953,108.1675,41.8898,62.1555,35.284,35.4944,96.0178,72.6857,72.761,34.2206,131.8396,87.9604,73.1394
2022-04-21,84.909,124.557,62.7444,60.0363,45.3876,105.4002,41.2051,60.3865,34.1643,34.9322,95.0383,71.4528,72.6978,33.6547,130.3828,87.1087,71.6504
2022-04-22,82.2712,121.6696,61.1467,58.5899,44.2477,102.6232,39.6646,58.954,33.3289,33.8921,92.7026,69.4529,71.5599,33.0887,125.6273,85.0858,68.8327
2022-04-25,82.262,122.7969,62.2765,59.1965,44.3195,103.7378,39.5536,59.7616,32.2267,33.9483,92.7026,70.4965,71.876,32.8614,126.4731,85.7004,69.8693
2022-04-26,80.3739,118.0602,59.9708,57.536,43.0002,100.4228,38.9429,57.8003,32.2705,33.0956,90.6777,67.8704,70.7652,32.5317,124.2457,81.3644,67.5793
2022-04-27,80.9107,117.724,59.9908,58.1474,42.9912,98.2992,39.5166,56.512,32.7428,33.0675,91.0168,68.8752,71.0271,32.3757,123.9732,81.374,67.3437
2022-04-28,81.6604,117.724,62.4145,59.6533,43.6105,101.5758,40.1411,58.7713,33.7357,33.4892,92.0434,71.6324,72.0746,32.7367,125.6837,83.0436,68.6536
2022-04-29,79.1244,115.3507,59.9809,57.7668,42.2373,98.107,39.3362,56.7812,32.8697,32.3366,89.604,68.6471,70.115,31.7563,122.4506,78.8237,66.2222
2022-05-02,79.2169,117.0417,61.1127,57.5503,42.8296,100.4036,39.2159,58.3483,33.3945,32.346,89.7924,69.6907,69.1938,31.4309,121.6894,79.9755,68.2201
2022-05-03,79.9759,118.1096,60.6187,57.8263,43.5297,100.7687,39.6554,58.5021,34.3306,32.7677,90.3858,69.8121,68.9951,31.5513,122.0747,79.7771,68.5405
2022-05-04,82.6044,120.5027,62.4525,58.9824,44.7054,104.1799,40.9414,60.5115,35.7564,33.7703,93.004,72.2634,70.5484,32.2554,124.7814,82.1193,70.3405
2022-05-05,80.6608,116.0528,58.861,57.4433,43.3502,100.2018,39.6739,58.281,35.2184,32.7864,90.5741,68.7879,69.2119,31.9256,122.3567,77.517,67.0798
2022-05-06,80.2998,111.9095,57.0233,56.8533,42.8745,98.1647,39.1048,57.0792,36.2682,32.5522,89.9619,68.2345,69.2841,32.1796,121.9713,76.5347,65.4495
2022-05-09,78.9671,106.0851,53.9518,55.1357,42.1475,95.282,37.8697,55.5986,33.2677,31.7744,87.7864,65.5938,69.257,31.939,118.8135,73.2729,63.2348
2022-05-10,78.3655,108.9132,54.6557,55.1072,41.591,95.5511,37.6337,55.8486,33.5695,31.4933,87.2118,66.5938,68.7784,31.5513,119.2364,73.0552,62.1888
2022-05-11,77.9212,105.2742,52.8379,54.3388,40.8371,93.8311,37.6522,54.8391,34.02,31.2028,86.4207,64.4919,68.4804,31.7785,118.447,70.4371,59.7574
2022-05-12,77.7083,108.2309,53.3159,54.4316,40.8371,94.9745,37.5828,55.4352,34.1643,30.9686,86.5808,63.827,68.4623,31.4577,119.5936,70.921,61.7647
2022-05-13,78.4488,111.8798,55.9435,55.4521,41.3577,97.5497,38.1611,56.7331,35.3322,31.4184,87.6828,65.9482,69.4918,31.832,120.8623,73.7133,63.8191
2022-05-16,78.6431,112.0282,54.6197,55.0144,40.9628,96.9444,38.0917,56.3678,36.2638,31.156,87.5603,65.3657,69.8079,31.9301,121.7552,72.1212,63.0652
2022-05-17,80.3461,115.2222,55.5735,56.7343,42.5514,99.164,39.1696,57.5984,36.6837,31.9899,89.5475,67.2588,69.3293,32.2598,123.4281,73.9408,64.46
2022-05-18,78.8652,112.2951,53.3679,53.48,41.5372,96.1084,37.9529,55.714,35.7433,31.1091,86.2135,64.1813,64.8681,31.9479,120.2421,69.1062,59.1166
2022-05-19,77.662,113.7488,54.2897,52.5023,41.2141,96.0315,38.2213,55.6371,35.6121,30.903,85.4412,63.4774,63.7121,31.881,120.5052,69.1546,59.0789
2022-05-20,77.1437,114.3223,54.9496,52.5737,41.2141,96.0507,38.1287,55.7813,35.7652,30.8468,84.5183,63.6182,63.8476,31.9702,121.9713,67.9496,57.7972
2022-05-23,78.6894,115.1431,55.5255,53.5062,42.2552,97.2903,38.8273,56.6177,36.7099,31.8494,85.9027,65.0793,65.1661,32.3534,123.0427,68.4578,57.6558
2022-05-24,78.9485,113.3038,53.5938,52.4809,41.9411,93.5236,38.6052,54.6084,36.8499,31.7838,85.8556,64.1133,66.2317,32.9996,123.4093,66.6962,55.7616
2022-05-25,79.4576,113.4917,55.1976,53.059,42.5514,95.0129,38.7764,55.339,37.611,32.0368,86.3548,64.8609,66.2498,32.9773,123.3717,68.5787,59.5972
2022-05-26,80.7348,114.5102,56.3814,54.7004,43.5566,97.0404,39.4888,56.685,38.0265,32.777,88.1066,66.419,66.9542,33.0709,123.898,71.9421,62.4432
2022-05-27,82.1416,118.169,58.3191,55.7923,44.2208,99.3658,40.4141,57.8964,38.7219,33.3299,89.9148,68.6665,67.7308,33.5878,125.9562,74.4102,63.6212
2022-05-31,81.9103,115.3705,57.1653,55.3974,44.158,99.2889,39.7988,57.858,38.1402,33.2362,89.1897,68.1762,67.2522,33.1244,124.2739,74.7876,62.349
2022-06-01,81.0217,114.1542,57.4892,54.8098,43.5746,98.2415,39.4009,57.1946,38.7613,32.7021,88.6434,67.9724,66.3762,33.0709,122.4882,74.0085,61.1804
2022-06-02,81.6604,115.064,60.1288,56.0373,44.4093,100.6053,40.4881,58.5886,38.6388,33.1518,90.3387,69.6179,67.3425,33.2937,123.4563,76.2733,63.1029
2022-06-03,80.8366,115.2024,58.727,55.6591,43.8079,98.4145,40.0948,57.3196,39.1506,32.674,89.9902,67.9529,66.6652,33.1333,122.0089,74.0424,62.038
2022-06-06,81.7807,113.9564,58.733,56.1016,43.9964,99.0871,40.4742,57.608,39.1068,32.7677,90.3669,67.9578,66.6923,33.2803,122.0277,74.7828,62.4432
2022-06-07,82.3823,116.5176,59.6929,56.3609,44.4003,99.6252,40.7656,58.0214,40.2746,33.0207,91.5819,68.7684,67.0445,33.4809,123.616,74.5989,62.839
2022-06-08,81.2068,116.8142,59.291,54.61,43.6643,99.4523,39.9191,57.8676,40.3621,32.4397,89.9243,67.9918,66.2227,32.8258,122.6386,74.1585,62.7825
2022-06-09,79.2853,112.7401,57.8397,53.4803,42.3539,96.6465,38.9753,56.089,39.4699,31.6245,88.1537,66.1763,65.2293,32.037,119.8661,72.818,62.0568
2022-06-10,77.2338,109.2782,55.2898,51.8626,40.891,93.8791,37.7818,54.5219,38.8007,30.4813,85.5543,63.6328,64.9493,31.7919,117.9395,69.9144,59.9082
2022-06-13,75.2936,104.8172,52.1461,50.1328,39.5447,89.411,36.306,51.9453,36.7755,29.5724,82.9831,60.8125,63.5496,30.3302,114.3681,66.6866,57.3637
2022-06-14,75.4979,105.0744,52.4441,50.6458,39.7152,89.1035,36.0285,51.801,36.8455,29.3194,82.7759,61.196,62.8,29.5637,113.2779,66.6333,57.8161
2022-06-15,75.8135,107.4779,53.836,51.1516,39.9665,91.3712,36.0192,52.9644,36.032,29.6474,83.5765,62.4872,62.8632,29.7553,114.4245,68.5061,58.9752
2022-06-16,73.4835,104.6688,51.4441,49.5029,38.4318,87.8159,34.7193,51.0319,34.0025,28.8978,80.7887,59.9436,62.3846,29.1805,112.7422,65.1525,55.9407
2022-06-17,73.8455,108.3681,52.4561,49.6461,38.9613,89.2284,34.6591,51.7626,32.1436,28.9821,80.5815,60.4922,62.1589,28.9086,112.6764,65.8639,57.0056
2022-06-21,75.0709,110.653,53.424,50.1949,39.6172,90.1893,35.1832,52.1288,33.8088,29.5605,82.0515,62.0315,63.8175,29.4589,115.7098,67.7478,57.7995
2022-06-22,74.913,112.018,53.524,50.0589,39.6443,90.4007,34.7313,52.2155,32.4554,29.4946,81.5974,61.7687,63.772,29.7688,117.3142,67.6168,57.5248
2022-06-23,74.189,116.7262,55.4738,50.4645,39.2468,91.6166,34.2562,52.8613,31.2524,29.3815,81.1812,62.6934,65.0094,30.4696,119.9474,68.6791,58.9837
2022-06-24,77.3916,118.7341,57.8397,52.3183,40.6562,94.7649,35.6164,54.8755,31.6637,30.4648,84.0191,64.9467,66.2832,30.9997,121.9388,71.2984,61.1722
2022-06-27,77.2802,118.8133,56.7697,51.9056,40.602,94.0621,35.3229,54.355,32.5925,30.3612,83.8204,64.5087,66.1013,31.2512,122.3919,70.5514,60.1679
2022-06-28,77.1038,116.0833,54.6659,51.259,40.349,91.5493,34.9456,52.7745,33.4727,30.0598,82.8461,62.5766,65.2187,31.1344,120.2589,67.7333,57.97
2022-06-29,76.4076,116.7064,54.8239,50.9894,40.0148,91.7033,34.6941,52.9384,32.3095,29.8902,82.3637,62.7031,65.6281,31.1569,121.3065,67.6799,56.6342
2022-06-30,77.0203,116.3503,53.918,50.7961,39.6443,90.5287,34.2841,52.3023,31.6283,29.6264,82.6191,61.866,65.6736,31.5028,121.0328,66.6855,55.0995
2022-07-01,78.1992,118.8627,54.8019,51.3974,40.3129,91.4818,34.5264,52.8323,32.1016,30.0315,83.338,62.0072,66.6199,32.2754,122.3919,67.9127,55.6395
2022-07-05,77.011,121.474,56.2198,51.1659,40.4575,93.4555,33.8323,54.0563,30.8278,29.9279,82.0893,62.7858,66.1923,31.1749,121.684,69.4309,57.6953
2022-07-06,77.4009,121.4542,56.2998,51.049,40.1503,93.3015,34.0466,54.0659,30.3015,29.8525,82.5623,63.3261,66.3833,31.4983,122.5051,69.203,56.3405
2022-07-07,77.8743,124.4513,57.4317,51.8388,40.6382,94.8515,34.3493,54.914,31.3939,30.2858,83.5366,64.6352,66.447,31.4668,123.0242,70.988,58.4248
2022-07-08,77.4844,125.2821,57.2317,51.5262,40.5207,94.4953,34.014,54.6538,31.3807,30.2199,83.1583,64.6644,66.3287,31.3635,123.3923,70.9977,58.0079
2022-07-11,77.308,122.9577,56.2458,50.9822,40.1051,91.8862,33.9208,52.9962,31.0799,29.975,82.6001,63.7738,66.2377,31.5612,123.0808,69.0526,56.7005
2022-07-12,76.6304,122.1565,54.1539,50.808,40.1684,91.8958,33.8556,52.9673,30.474,29.7866,82.3448,62.9026,66.0467,31.4084,121.5141,68.6355,56.6911
2022-07-13,75.8321,122.206,53.656,50.2664,39.563,91.2797,33.6599,52.7263,30.4253,29.5228,81.342,62.7372,66.0922,31.2782,120.3344,69.1981,56.6816
2022-07-14,73.2328,120.1486,53.192,50.0302,38.9487,90.1629,33.0404,52.0613,29.8503,28.9576,80.8785,63.3115,66.1468,31.2782,119.9852,69.1399,55.9616
2022-07-15,74.3932,121.9092,54.5239,51.154,40.34,92.3387,33.5575,53.4009,30.3368,29.9373,82.1461,64.4259,66.3651,31.3366,122.8826,70.2555,57.3069
2022-07-18,73.3999,119.2089,54.1939,51.3735,40.4936,91.9921,33.6367,53.1311,31.0313,29.8243,81.6542,63.803,65.7191,30.9008,120.2872,70.4593,58.2732
2022-07-19,75.1451,122.2752,55.7578,53.194,41.7585,94.9767,34.6614,55.02,31.9866,30.7192,84.5677,65.7497,66.4106,31.0985,122.3352,72.6178,60.2248
2022-07-20,75.108,122.5917,57.6257,53.5805,42.2734,96.4209,34.722,55.9259,32.2962,30.8322,85.2204,66.7766,65.9648,30.6852,121.1272,73.811,61.3522
2022-07-21,75.043,123.7391,58.6616,53.3991,42.4361,96.3342,35.2158,55.897,31.7301,31.03,85.8353,67.7159,66.165,30.7661,123.0431,75.499,61.4564
2022-07-22,74.7459,121.2861,57.4457,53.1295,42.0114,92.772,34.9642,53.9599,31.4691,30.8511,85.561,66.7815,66.6017,31.1883,122.5334,75.0624,60.4048
2022-07-25,75.7299,121.2861,56.7437,53.4087,42.6348,92.5313,35.1086,53.7768,32.6235,31.0489,85.9677,66.358,66.9292,31.5791,123.1752,74.4173,59.6279
2022-07-26,75.5814,121.5333,54.9859,52.4472,42.2283,90.7887,34.8711,52.6974,32.3272,30.6156,85.5042,65.2825,66.7746,31.7678,123.8076,72.0212,57.1458
2022-07-27,76.0641,122.651,57.3357,53.4349,43.1137,94.4568,35.2903,54.9237,33.0569,31.0866,86.8285,68.0906,67.2295,31.7948,124.5815,74.7472,58.6237
2022-07-28,75.2287,122.7697,58.4036,54.4561,43.2853,93.6866,35.9145,54.2972,33.2427,31.3127,88.6448,69.1272,68.3031,32.9357,125.3743,76.0326,59.789
2022-07-29,76.3705,122.7302,59.0576,55.5703,43.8635,93.8888,36.3943,54.3261,34.6846,31.7554,90.4704,70.1882,67.7754,33.2187,124.959,78.9817,60.2627
2022-08-01,75.3772,120.9399,59.0036,55.8805,43.9449,93.7925,36.1008,54.249,33.9681,31.4916,90.565,70.0373,68.6216,33.2547,124.0341,79.3746,61.6648
2022-08-02,74.978,121.296,59.1016,55.4653,43.4028,93.8791,35.7328,54.1623,33.8885,31.1431,89.6096,69.5409,68.0757,33.1873,123.5905,78.8313,61.068
2022-08-03,75.6557,125.9448,60.9954,56.2766,43.9539,96.1127,35.7701,55.4634,32.9154,31.6141,90.4515,71.3902,68.5215,33.3939,124.723,80.7522,62.8206
2022-08-04,75.2008,128.7638,61.1034,56.7585,43.7009,96.3438,35.7934,55.7043,31.6947,31.5105,90.7826,71.7163,68.0666,33.4658,124.1096,81.082,62.7259
2022-08-05,75.8228,130.0101,61.2194,57.1069,44.0985,95.6892,35.9192,55.02,32.3227,31.7366,90.9245,71.5508,67.9119,33.3445,124.0624,79.6996,63.389
2022-08-08,76.324,130.5937,61.2234,57.1092,44.0985,96.2957,36.1195,55.3381,32.4908,31.7177,90.8961,70.9425,67.8755,33.3939,124.355,80.0585,65.6722
2022-08-09,77.4194,128.4968,60.2995,56.6559,44.2159,95.3522,35.9424,54.7984,33.0614,31.8779,90.565,70.232,67.7754,33.7668,123.9774,78.7828,63.1522
2022-08-10,78.8304,131.5927,62.5833,58.5098,45.3452,97.7976,36.9626,56.3404,33.3002,32.5938,92.5515,72.1495,68.2758,33.915,125.3271,81.0044,65.2648
2022-08-11,79.8515,129.8617,61.8734,58.8462,45.9596,98.1153,37.0883,56.3982,34.4457,32.98,93.0434,71.8672,68.112,33.9105,124.5154,80.5921,66.5343
2022-08-12,81.244,131.0784,63.0693,59.2255,46.6462,99.8194,37.7871,57.4005,34.7067,33.4981,94.4434,73.298,68.7035,34.463,126.1104,82.4159,67.6617
2022-08-15,81.1419,133.3534,63.4452,59.1587,46.8179,100.2526,37.7638,57.6029,34.03,33.4887,94.6704,73.7604,69.3858,34.7505,126.7428,82.9834,67.7186
2022-08-16,81.7267,131.5433,63.0813,59.5715,47.2696,100.4933,37.9734,57.7185,33.9504,33.7336,95.0961,73.5608,70.1683,34.8494,126.403,83.9002,70.4375
2022-08-17,81.9773,128.9814,62.0353,58.5957,46.7276,98.3271,37.4517,56.6006,34.2334,33.5641,94.3394,73.0352,69.9682,34.791,125.6668,82.998,68.4291
2022-08-18,82.5529,127.5175,61.9833,58.8891,46.8721,98.0672,37.5681,56.5138,35.1534,33.6017,94.7177,73.4148,70.2047,34.9212,125.11,82.9737,67.9459
2022-08-19,81.6803,126.2614,60.6095,57.9634,46.0409,96.3823,36.8787,55.5983,35.1446,32.9329,93.4975,72.0813,69.9773,34.9033,125.4498,81.2615,65.7669
2022-08-22,79.8608,124.2435,58.9616,57.1116,44.9116,93.7058,36.2918,54.0081,35.0782,32.2076,91.7191,70.0714,69.2676,34.4271,123.8076,79.006,63.6922
2022-08-23,79.6009,124.0061,58.8336,57.1689,44.767,93.0126,36.6505,53.5455,36.3432,32.0757,91.8893,69.8864,68.9673,34.2205,122.0804,79.2291,63.8059
2022-08-24,79.8701,125.6876,59.2096,57.3669,44.6586,93.4651,36.7297,53.8635,36.7899,32.2453,92.192,69.9302,69.1402,34.3283,122.2314,79.5686,63.1238
2022-08-25,80.8448,126.0635,59.7095,58.1495,45.3633,95.2559,37.5635,54.914,37.073,32.7445,93.6015,71.1128,69.4586,34.5394,123.5811,80.5193,64.3364
2022-08-26,79.2389,121.6125,57.5917,56.1334,44.1165,92.1269,36.4129,53.16,36.6395,31.7648,90.3569,68.076,67.739,34.0093,120.1362,77.4538,62.1006
2022-08-29,78.719,120.7717,56.7457,55.7445,43.4931,91.4626,36.1567,52.7456,37.1924,31.5387,89.9502,67.1756,67.6298,34.1127,119.2962,77.0415,61.8448
2022-08-30,77.9671,119.8222,56.6278,54.9404,43.3847,90.548,35.5651,52.283,35.9319,31.3692,88.6542,66.4748,66.9292,33.614,118.5034,76.1829,61.1722
2022-08-31,77.308,120.1387,56.2518,54.542,43.0775,90.6346,35.1273,52.4083,35.6046,31.1337,87.9069,65.8276,66.5198,33.3939,117.7484,75.4311,60.0827
2022-09-01,77.7258,121.8795,55.4438,54.7663,42.7342,91.2123,34.6661,52.8902,34.7288,31.2279,88.0299,65.5064,66.8928,33.8746,119.6832,76.1199,59.9406
2022-09-02,77.4473,119.8716,55.0819,54.3368,42.4541,89.643,34.6335,51.8879,35.3657,30.9829,87.1785,64.6547,66.0194,33.5107,117.9654,75.4214,59.4006
2022-09-06,77.2802,118.2396,54.6479,54.4513,41.8036,88.4973,34.5264,51.2422,35.0384,30.9076,87.3204,64.2264,65.6463,33.5961,118.0787,75.2662,59.0879
2022-09-07,78.9232,121.5531,55.7798,55.043,42.6439,90.0666,35.4813,52.2734,34.6315,31.5199,88.7204,65.2533,66.8291,34.6472,120.0041,77.5751,61.0016
2022-09-08,79.768,125.5986,56.5298,55.1647,43.5473,90.0377,35.826,52.1481,34.7819,32.0757,88.9853,65.4771,66.6563,34.6203,122.0899,78.2978,60.869
2022-09-09,80.1672,127.0032,58.1376,56.1716,44.1888,92.5987,36.3663,53.6033,35.6488,32.3677,90.1393,66.7717,67.3114,34.7595,123.1658,79.7821,62.5364
2022-09-12,80.8912,127.2307,58.8756,56.8015,44.6767,93.3015,36.7064,53.8828,36.3034,32.6315,90.6785,67.8424,67.5752,35.0919,123.9869,80.8104,63.6164
2022-09-13,78.8954,121.5037,56.1278,54.6947,43.195,88.478,35.3974,50.9241,35.3878,31.4163,87.2637,64.241,65.3188,34.1576,119.8908,76.6437,59.9406
2022-09-14,78.914,122.5719,56.1558,54.4108,43.2582,88.6321,34.9642,51.0109,36.3874,31.3221,87.0934,64.4746,65.2915,34.4361,119.9569,77.6284,59.8458
2022-09-15,78.9697,122.7005,54.3459,53.757,43.719,88.1122,34.5031,50.7892,35.4498,31.4257,86.1853,62.9903,64.7456,33.5781,120.627,77.2307,60.0732
2022-09-16,78.1156,121.6224,53.324,51.4499,43.2944,87.1205,33.9581,50.2495,34.6934,31.1431,84.388,62.6398,64.9003,33.4523,120.2872,76.6098,59.2016
2022-09-19,79.3038,120.475,53.54,52.3398,43.9826,87.4575,34.5202,50.5393,34.714,31.4963,85.5333,63.1507,65.3316,33.9005,119.6391,77.6937,59.9475
2022-09-20,78.1156,119.2386,52.754,51.3926,43.6644,86.0037,33.8644,49.757,34.4725,31.0323,84.4688,62.7799,64.9744,33.4076,118.2367,76.3765,58.3852
2022-09-21,76.5932,116.6273,52.0281,50.641,43.1007,84.0397,33.1242,48.5401,33.9673,30.3883,83.3472,61.7992,64.7272,32.9508,116.2752,74.5683,57.747
2022-09-22,75.7856,115.4602,51.2302,49.3049,42.1098,83.3658,32.726,48.3662,33.8466,29.877,82.0926,61.1699,64.6356,32.8332,116.8912,72.8476,56.2704
2022-09-23,74.681,114.0655,50.4522,48.1573,41.3552,81.7291,32.0562,47.4294,31.5127,29.4035,80.5528,60.3698,63.5367,32.4533,116.2942,71.1706,55.6132
2022-09-26,73.033,112.341,50.1402,47.4388,40.8371,80.3234,31.5362,46.6568,30.7391,28.9395,79.7069,59.9502,63.5824,31.6709,115.1855,71.0102,54.7463
2022-09-27,73.5092,113.7277,50.5282,47.7836,40.428,80.0442,31.6064,46.4057,31.0834,28.8164,79.4408,60.0282,62.4835,31.1373,114.8349,71.2338,55.3464
2022-09-28,74.5362,118.1948,51.6181,48.8801,41.1552,82.5425,32.4215,47.9896,32.4605,29.3846,81.1896,60.6625,63.2345,31.4719,117.346,73.1587,57.2516
2022-09-29,74.4055,116.4813,50.7542,48.023,40.4734,80.5064,31.9437,46.821,32.4605,29.0152,79.7829,59.0818,62.1905,30.2102,116.3605,70.6311,54.6034
2022-09-30,73.8453,115.8474,50.0222,47.0605,40.2643,79.4836,31.8594,46.2512,32.2012,28.7501,78.7374,57.9499,61.1098,29.6268,114.7591,69.2409,53.7651
2022-10-03,75.9274,118.1057,51.4661,48.1834,41.3189,81.7802,32.8947,47.5453,34.021,29.5266,81.1136,59.7453,62.163,30.4951,117.1186,69.309,55.0702
2022-10-04,78.6818,121.4832,53.402,50.1299,43.1916,84.318,34.1033,49.0037,35.483,30.6251,83.9365,61.7505,63.1063,31.1418,119.8381,71.7296,57.6041
2022-10-05,78.271,121.7011,53.614,49.6439,42.8553,83.604,33.7191,48.627,36.2163,30.3883,83.4803,61.9554,62.7399,30.4499,120.236,71.3067,57.1659
2022-10-06,77.6174,121.1068,53.456,49.3302,42.3916,83.1601,33.3631,48.3662,36.8601,29.9622,82.5203,61.448,61.8242,29.4459,118.701,70.8012,56.7944
2022-10-07,76.3756,117.7095,51.3261,47.8889,41.4189,80.8635,32.5387,47.0624,36.574,29.252,80.9425,58.9208,60.8992,28.8353,116.1899,68.366,55.4988
2022-10-10,76.7864,116.8279,49.8723,47.8386,41.2189,80.4775,32.6089,46.9369,35.8228,29.1194,81.2276,57.9304,61.119,28.8851,115.4603,67.9431,55.2416
2022-10-11,76.8611,117.0459,48.9983,47.3646,40.9825,79.1169,32.356,46.058,35.5367,28.7501,81.2086,57.0424,61.6227,28.7811,116.0762,67.389,55.8513
2022-10-12,76.2823,117.8977,49.0283,47.7213,40.8734,78.9239,32.1124,46.0001,35.8228,28.6838,80.5718,56.8668,61.9524,27.8223,115.5077,67.564,55.7084
